text,label,word_count,char_count
STOCK   Deswell Industries goes ex dividend tomorrow HTTPS_URL,2,10,76
STOCK   Wells Fargo Advantage Income Opportunities Fund declares $0.05902 dividend HTTPS_URL,2,13,105
STOCK   Eaton Vance Floating Rate Income Plus Fund declares $0.0850 dividend HTTPS_URL,2,14,99
STOCK   Eaton Vance Floating Rate Income Trust declares $0.0840 dividend HTTPS_URL,2,13,95
STOCK   Eaton Vance New York Municipal Bond Fund declares $0.039 dividend HTTPS_URL,2,14,96
STOCK   Wells Fargo Advantage Global Dividend Opportunity Fund declares $0.14525 dividend HTTPS_URL,2,14,112
STOCK   Eaton Vance National Municipal Opportunities Trust declares $0.0717 dividend HTTPS_URL,2,13,107
STOCK   Wells Fargo Advantage Utilities High Income Fund declares $0.07922 dividend HTTPS_URL,2,14,106
STOCK   Eaton Vance Municipal Income Term Trust declares $0.0709 dividend HTTPS_URL,2,13,96
STOCK   Eaton Vance Limited Duration Income Fund declares $0.10 dividend HTTPS_URL,2,13,95
STOCK   Eagle Materials declares $0.10 dividend HTTPS_URL,2,9,70
STOCK   First Trust Specialty Finance Financial Opportunities Fund declares $0.135 dividend HTTPS_URL,2,14,114
STOCK   Federated Premier Municipal Income Fund declares $0.05 dividend HTTPS_URL,2,12,94
STOCK   Franchise Group declares $0.25 dividend HTTPS_URL,2,9,70
STOCK   Federal REIT declares $1.05 dividend HTTPS_URL,2,9,67
STOCK   Graco declares $0.175 dividend HTTPS_URL,2,8,61
STOCK   Gouverneur Bancorp declares $0.17 dividend HTTPS_URL,2,9,74
"STOCK   Helmerich   Payne  Dividend Safety Improving, Although Concerns Remain. Read more  HTTPS_URL HTTPS_URL",2,19,137
STOCK   World Fuel declares $0.10 dividend HTTPS_URL,2,9,65
STOCK   Inter Pipeline declares CAD 0.1425 dividend HTTPS_URL,2,10,76
STOCK   Ituran Location declares $0.24 dividend HTTPS_URL,2,9,71
STOCK   Kilroy Realty declares $0.485 dividend HTTPS_URL,2,9,69
STOCK   Luminex declares $0.09 dividend HTTPS_URL,2,8,63
STOCK   McChip Resources declares C$0.02 dividend HTTPS_URL,2,9,74
STOCK   Macquarie First Trust Global Infrastructure Utilities Dividend   Income Fund declares $0.25 dividend HTTPS_URL,2,18,131
STOCK   MTS Systems declares $0.30 dividend HTTPS_URL,2,9,67
STOCK   Northern Star Resources declares AUD 0.075 dividend HTTPS_URL,2,11,84
STOCK   Northfield Bancorp goes ex dividend tomorrow HTTPS_URL,2,10,76
STOCK   NorthWest Indiana Bancorp declares $0.31 dividend HTTPS_URL,2,10,81
STOCK   Newport Exploration Ltd. declares CAD 0.01 dividend HTTPS_URL,2,11,84
STOCK   Omega Healthcare Investors  Risky Dividend Strategy. Read more and sign up for updates   HTTPS_URL,2,20,119
STOCK   OneMain Holdings declares $0.33 dividend HTTPS_URL,2,9,71
STOCK   Potlatch declares $0.40 dividend HTTPS_URL,2,8,63
STOCK   PepsiCo declares $0.955 dividend HTTPS_URL,2,8,63
STOCK   Alpine Income Property Trust declares $0.058 dividend HTTPS_URL,2,11,85
STOCK   PolyOne declares $0.2025 dividend HTTPS_URL,2,8,64
STOCK   Invesco S P SmallCap Financials ETF declares $0.47 dividend HTTPS_URL,2,13,91
STOCK   Prospect Capital declares $0.06 dividend HTTPS_URL,2,9,72
STOCK   Phillips Van Heusen goes ex dividend tomorrow HTTPS_URL,2,11,76
STOCK   Assessing If Ryder System s Dividend Is Sustainable. HTTPS_URL  trading  stocks  economy,2,18,107
STOCK   Riviera Resources declares $4.25 dividend HTTPS_URL,2,9,73
STOCK   Shore Bancshares declares $0.12 dividend HTTPS_URL,2,9,72
STOCK   Sunstone Hotel declares $0.57 dividend HTTPS_URL,2,9,69
STOCK   SIR Royalty Income Fund declares CAD 0.0875 dividend HTTPS_URL,2,12,85
STOCK   Schlumberger goes ex dividend tomorrow HTTPS_URL,2,9,69
STOCK   U.S. Silica Holdings declares $0.02 dividend HTTPS_URL,2,10,76
STOCK   Sun Life Financial goes ex dividend tomorrow HTTPS_URL,2,11,75
STOCK   Schneider National declares $0.065 dividend HTTPS_URL,2,9,75
STOCK   Source Capital declares $0.25 dividend HTTPS_URL,2,9,69
STOCK   Tekla Healthcare Opportunities Fund declares $0.1125 dividend HTTPS_URL,2,11,92
STOCK   Texas Roadhouse declares $0.30 dividend HTTPS_URL,2,9,71
STOCK   UGI declares $0.325 dividend HTTPS_URL,2,8,59
STOCK   United States Lime   Minerals declares $5.35 dividend HTTPS_URL,2,13,85
STOCK   Vivaldi Opp Shs Opportunities Fund declares $0.11642 dividend HTTPS_URL,2,12,92
STOCK   Westwood increases stock buyback while slashing dividend HTTPS_URL,2,10,87
STOCK   WestRock declares $0.465 dividend HTTPS_URL,2,8,64
Acorn Capital Investment Fund   Dividend Reinvestment Plan  AcornCapitalInvestmentFund  Stock  MarketScreener  HTTPS_URL,2,17,134
ADTRAN declares $0.09 dividend,2,4,30
Advanced Drainage Systems Announces Quarterly Cash Dividend,2,7,59
Advanced Drainage Systems declares $0.09 dividend,2,6,49
Advanced Emissions Solutions declares $0.25 dividend,2,6,52
Amcor goes ex dividend tomorrow,2,5,31
AMEN Properties declares $20.00 dividend,2,5,40
Apache declares $0.25 dividend,2,4,30
Arch Coal declares $0.50 dividend,2,5,33
Bancorp 34 declares $0.05 dividend,2,5,34
Barings Corporate Investors declares $0.30 dividend,2,6,51
Barings Participation Investors declares $0.27 dividend,2,6,55
Baxter declares $0.22 dividend,2,4,30
BGC Partners declares $0.14 dividend,2,5,36
BlackRock declares $3.30 dividend,2,4,33
Boise Cascade declares $0.10 dividend,2,5,37
BOK Financial goes ex dividend tomorrow,2,6,39
Brigham Minerals goes ex dividend tomorrow,2,6,42
Brixmor Property declares $0.285 dividend,2,5,41
Chemtrade Logistics Income Fund declares CAD 0.10 dividend,2,8,58
Chicken Soup for the Soul Entertainment Series A Cumu Perp Red Prfd Stk declares $0.2031 dividend,2,16,97
Cineplex declares CAD 0.15 dividend,2,5,35
"Clipper Realty Inc.  NYSE CLPR  Is About To Go Ex Dividend, And It Pays A 1.0  Yield",2,20,84
Clorox declares $1.06 dividend,2,4,30
CME declares $0.85 dividend,2,4,27
CMUV Bancorp declares $0.08 dividend,2,5,36
CNB Community Bancorp declares $0.46 dividend,2,6,45
Columbia Property Trust declares $0.21 dividend,2,6,47
Cominar Real Estate Investment Trust declares CAD 0.06 dividend,2,9,63
Community Healthcare declares $0.4175 dividend,2,5,46
Constellation Brands goes ex dividend on Monday,2,7,47
Crombie Reit declares $0.07417 dividend,2,5,39
Cross Timbers Royalty Trust declares $0.0621 dividend,2,7,53
Deswell Industries goes ex dividend tomorrow,2,6,44
Digital Realty Trust declares $1.08 dividend,2,6,44
"Digital Realty Trust, 5.850  Cum Red Pfd Series K declares $0.365625 dividend",2,13,77
"Digital Realty Trust, Inc. 5.250  PFD SER J declares $0.328125 dividend",2,12,71
"Digital Realty Trust, Inc. PFD SER G 5.875  declares $0.367188 dividend",2,12,71
Dividend 15 Split Corp IIA declares CAD 0.10 dividend,2,9,53
"Dividend Increases  November 18 22, 2019. Read more  HTTPS_URL  finance  stocks  stockmarket",2,17,106
Dunkin  Brands Group declares $0.4025 dividend,2,7,46
Eagle Growth and Income Opportunities declares $0.08 dividend,2,8,61
Eagle Materials Declares Quarterly Dividend,2,5,43
Ebix declares $0.075 dividend,2,4,29
Estee Lauder declares $0.48 dividend,2,5,36
Extended Stay America goes ex dividend tomorrow,2,7,47
Federal REIT declares $1.05 dividend,2,5,36
Federated Premier Municipal Income Fund declares $0.05 dividend,2,8,63
Financial 15 Split declares CAD 0.1257 dividend,2,7,47
First Capital declares $0.24 dividend,2,5,37
First Choice declares $0.25 dividend,2,5,36
First Trust Specialty Finance Financial Opportunities Fund declares $0.135 dividend,2,10,83
Franklin Limited Duration Income Trust declares $0.0839 dividend,2,8,64
"FRIEDMAN INDUSTRIES, INCORPORATED ANNOUNCES CASH DIVIDEND  HTTPS_URL",2,8,82
General Mills declares $0.49 dividend,2,5,37
Genuine Parts Company declares $0.7625 dividend,2,6,47
GlobalSCAPE declares $3.35 special dividend,2,5,43
Goldman Sachs MLP and Energy Renaissance Fund declares $0.16 dividend,2,10,69
GS MLP Income Opportunities Fund declares $0.21 dividend,2,8,56
Hammond Power Solutions declares CAD 0.07 dividend,2,7,50
Hanesbrands declares $0.15 dividend,2,4,35
Harvest Capital Credit declares $0.08 dividend,2,6,46
Hawaiian Electric goes ex dividend tomorrow,2,6,43
InfraCap REIT Preferred ETF declares $0.12 dividend,2,7,51
IntercontinentalExchange declares $0.30 dividend,2,4,48
Interpublic Group of Companies declares $0.235 dividend,2,7,55
Ita     Unibanco S A   Payment of Dividends and Interest on Capital   Stock  MarketScreener HTTPS_URL HTTPS_URL,2,24,139
Just 4 Days Before Silicon Motion Technology Corporation  NASDAQ SIMO  Will Be Trading Ex Dividend,2,17,98
Kaman declares $0.20 dividend,2,4,29
KKR Income Opportunities Fund declares $0.125 dividend,2,7,54
Knight Swift Transportation declares $0.08 dividend,2,6,51
Kohl s declares $0.67 dividend,2,5,30
Louisiana Pacific declares $0.145 dividend,2,5,42
M T Bank declares $1.10 dividend,2,6,32
Mackinac Financial declares $0.14 dividend,2,5,42
Mannatech declares $0.125 dividend,2,4,34
Marine Petroleum Trust declares $0.0488 dividend,2,6,48
McChip Resources declares C$0.02 dividend,2,5,41
Merck declares $0.61 dividend,2,4,29
Mesa Royalty Trust declares $0.036724557 dividend,2,6,49
Meta Financial declares $0.05 dividend,2,5,38
Middlefield Banc declares $0.15 dividend,2,5,40
Morneau Shepell declares CAD 0.065 dividend,2,6,43
New York Times declares $0.06 dividend,2,6,38
Nielsen goes ex dividend tomorrow,2,5,33
Norsk Hydro declares NOK1.25 dividend,2,5,37
Northern Star Resources declares AUD 0.075 dividend,2,7,51
Nuveen AMT Free Quality Municipal Income Fund declares $0.0117 dividend,2,10,71
Nuveen Maryland Premium Income Municipal Fund declares $0.044 dividend,2,9,70
Nuveen Michigan Quality Income Municipal Fund declares $0.0445 dividend,2,9,71
Nuveen Minnesota Quality Municipal Income Fund declares $0.049 dividend,2,9,71
Nuveen Virginia Quality Municipal Income Fund declares $0.0445 dividend,2,9,71
Oaktree Specialty Lending declares $0.095 dividend,2,6,50
Oaktree Strategic Income declares $0.155 dividend,2,6,49
Old Dominion Freight Line declares $0.23 dividend,2,7,49
Page Industries Limited  NSE PAGEIND  Stock Goes Ex Dividend In Just 3 Days,2,15,75
Patterson UTI Energy declares $0.04 dividend,2,6,44
Peoples Financial Services declares $0.36 dividend,2,6,50
PepsiCo declares $0.955 dividend,2,4,32
Permian Basin Royalty Trust declares $0.038987 dividend,2,7,55
PermRock Royalty Trust declares $0.0373 dividend,2,6,48
Phillips Van Heusen goes ex dividend tomorrow,2,7,45
PJT Partners declares $0.05 dividend,2,5,36
PolyOne declares $0.2025 dividend,2,4,33
Public Service declares $0.47 dividend,2,5,38
PulteGroup declares $0.12 dividend,2,4,34
Ralph Lauren Corporation Declares Quarterly Dividend,2,6,52
Richards Packaging Income Fund  declares CAD 0.11 dividend,2,8,58
Royal Gold declares $0.28 dividend,2,5,34
SmartCentres REIT declares CAD 0.1542 dividend,2,6,46
Source Capital declares $0.25 dividend,2,5,38
Spirit AeroSystems declares $0.01 dividend,2,5,42
Steris declares $0.37 dividend,2,4,30
Sun Life Financial goes ex dividend tomorrow,2,7,44
Suncor Energy declares CAD 0.465 dividend,2,6,41
Superior Plus declares CAD 0.06 dividend,2,6,40
Superior Uniform declares $0.10 dividend,2,5,40
Telephone and Data Systems declares $0.165 dividend,2,7,51
The Est e Lauder Companies Inc. Declares Quarterly Dividend of $.48 Per Share,2,13,77
Timken declares $0.28 dividend,2,4,30
Total S.A. declares EUR 0.68 final dividend,2,7,43
U.S. Bancorp declares $0.42 dividend,2,5,36
U.S. Silica Holdings declares $0.02 dividend,2,6,44
United Bancorporation of Alabama declares $0.10 dividend,2,7,56
US Bancorp Deposit Shs Repr Non Cum Perpetual Pfd Shs Series B declares $0.3219 dividend,2,15,88
Victory Bancorp declares $0.025 dividend,2,5,40
Virtus InfraCap U.S. Preferred Stock ETF declares $0.19 dividend,2,9,64
Walker   Dunlop goes ex dividend tomorrow,2,8,41
Waste Management declares $0.5125 dividend,2,5,42
Worthington declares $0.24 dividend,2,4,35
Xenia Hotels declares $0.275 dividend,2,5,37
Xilinx goes ex dividend on Monday,2,6,33
Xylem declares $0.26 dividend,2,4,29
"STOCK   AECOM  Given Disappointing Earnings And No M A News, ACM Is A Trading Sell. HTTPS_URL  stockmarket  markets  stocks",0,23,136
STOCK   Starbucks Likely Range Bound After Inconclusive Q4 2019 Earnings. Sign up for updates on Seeking Alpha!  HTTPS_URL,0,21,136
3M Stock Is a Toxic Stock After Earnings,0,8,40
Conn s did not CONNect on earnings today as comps were weak HTTPS_URL STOCK,0,14,89
Exxon and Chevron posted the weakest results in years because of disappointing results in almost all of their busin... HTTPS_URL,0,20,142
Medigene AG Just Missed Earnings With A Surprise Loss   Here Are Analysts Latest Forecasts,0,16,90
"Mohawk Industries, Inc. s  NYSE MHK  Earnings Dropped  19 , Did Its Industry Show Weakness Too?",0,19,95
Not So Happy Holidays for Kohl s After Earnings,0,9,47
"sterreichische Post AG s  VIE POST  Earnings Dropped  16 , How Did It Fare Against The Industry?",0,20,97
Twitter users explain why Kohl s stock just got obliterated after reporting earnings,0,13,84
Twitter users explain why Kohl s stock just got obliterated after reporting earnings HTTPS_URL by  HTTPS_URL,0,17,136
Vitasoy International Holdings Limited Earnings Missed Analyst Estimates  Here s What Analysts Are Forecasting Now,0,16,114
STOCK   Market Expects Good Earnings For Lululemon. Keep reading  HTTPS_URL  economy  stockmarket  investing,1,19,122
"STOCK   XPO Logistics tops Q4 earnings view, hires Wyshner as new CFO HTTPS_URL",1,15,92
AbbVie Reports Estimate Beating Fourth Quarter Earnings Results,1,8,63
Allergan Reports Fourth Quarter 2019 Results That Plow Past Expectations,1,10,72
Amazon hits $1 trillion on blowout earnings beat what the pros are watching now STOCK  via user  HTTPS_URL,1,20,130
Amazon s market value tops $1 trillion following the company s strong earnings report  HTTPS_URL,1,16,110
Amkor Technology  AMKR  Surpasses Q4 Earnings and Revenue Estimates,1,11,67
Bristol Myers earnings rise due to Celgene deal,1,8,47
Coca Cola s Earnings  Outperforming Its Peers,1,8,45
CrowdStrike reported better than expected fiscal Q3 2020 results yesterday.  We think of ourselves as beyond just a  HTTPS_URL,1,21,140
DaVita HealthCare  DVA  Tops Q4 Earnings Estimates,1,9,50
DocuSign signs off on another solid earnings result HTTPS_URL STOCK,1,10,81
Opera Limited Just Beat Earnings Expectations  Here s What Analysts Think Will Happen Next,1,15,90
Prospect Capital  PSEC  Meets Q2 Earnings Estimates,1,9,51
"Restaurant Brands Int l tops Q4 estimates, but company not  clucking  on all   
cylinders  QSR  HTTPS_URL STOCK",1,23,124
Results  Digi International Inc. Beat Earnings Expectations And Analysts Now Have New Forecasts,1,14,95
Results  Synaptics Incorporated Exceeded Expectations And The Consensus Has Updated Its Estimates,1,13,97
Taubman Centers  TCO  Tops Q4 FFO and Revenue Estimates,1,11,55
Vista Outdoor Beats Estimates on Improving Firearms Market,1,8,58
Why Target Earnings Are Phenomenal,1,5,34
Canada Goose Reports Results for Third Quarter Fiscal 2020,2,9,59
STOCK   Agilent Q4 2019 Earnings Preview HTTPS_URL,2,9,61
STOCK   Akamai Q4 2019 Earnings Preview HTTPS_URL,2,9,63
STOCK   Amcor 1H 2020 Earnings Preview HTTPS_URL,2,9,62
STOCK   AMEN Properties reports Q3 results HTTPS_URL,2,9,66
STOCK   Ark Restaurants reports Q1 results HTTPS_URL,2,9,66
STOCK   Ashtead Group PLC s  ASHTF  CEO Brendan Horgan on Q2 2020 Results   Earnings Call Transcript. Subscribe to  HTTPS_URL,2,26,140
"STOCK   The Buckle, Inc.  BKE  CEO Dennis Nelson on Q3 2019 Results   Earnings Call Transcript. Get more updates her  HTTPS_URL",2,27,140
"STOCK   BlackLine, Inc. 2019 Q3   Results   Earnings Call Presentation. Follow this and any other stock on Seeking Al  HTTPS_URL",2,26,140
STOCK   Piraeus Bank S.A.  BPIRY  CEO Christos Megalou on Q3 2019 Results   Earnings Call Transcript. Read more   HTTPS_URL,2,26,138
